DistrictId,DistrictName,NcesId,SchoolId,SchoolName,StudentIdentifier,FirstName,LastOrSurname,SubmitDateTime,SchoolYear,TestSessionId,AssessmentType,AssessmentSubType,AssessmentName,Subject,GradeLevelWhenAssessed,Completeness,AdministrationCondition,ScaleScoreAchievementLevel,ScaleScore,ScaleScoreStandardError,Alt1ScoreAchievementLevel,Alt1ScaleScore,Alt1ScaleScoreStandardError,Alt2ScoreAchievementLevel,Alt2ScaleScore,Alt2ScaleScoreStandardError,Alt3ScoreAchievementLevel,Alt3ScaleScore,Alt3ScaleScoreStandardError,Alt4ScoreAchievementLevel,Alt4ScaleScore,Alt4ScaleScoreStandardError,Alt5ScoreAchievementLevel,Alt5ScaleScore,Alt5ScaleScoreStandardError,Alt6ScoreAchievementLevel,Alt6ScaleScore,Alt6ScaleScoreStandardError,Claim1ScoreAchievementLevel,Claim2ScoreAchievementLevel,Claim3ScoreAchievementLevel,Claim4ScoreAchievementLevel,Claim5ScoreAchievementLevel,Claim6ScoreAchievementLevel,MigrantStatus,LanguageCode,LanguageAltCode,EnglishLanguageAcquisitionStatus,EnglishLanguageAcquisitionStatusStartDate,HispanicOrLatinoEthnicity,AmericanIndianOrAlaskaNative,Asian,BlackOrAfricanAmerican,White,NativeHawaiianOrOtherPacificIslander,TwoOrMoreRaces,Filipino
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000087,Student,Sample87,2025-06-26 14:26:00.000,2025,,Interim,IAB,Grade 4 ELA - Read Literary Texts (IAB),ELA,04,Complete,Valid,1,2252,66.7,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000088,Student,Sample88,2025-06-27 15:27:00.000,2025,,Interim,IAB,Grade 4 ELA - Research (IAB),ELA,04,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000089,Student,Sample89,2025-06-28 16:28:00.000,2025,,Interim,IAB,Grade 4 ELA - Research: Analyze Information (FIAB),ELA,04,Complete,Valid,1,2335,180,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000090,Student,Sample90,2025-06-29 17:29:00.000,2025,,Interim,IAB,Grade 4 ELA - Research: Interpret and Integrate (FIAB),ELA,04,Complete,Valid,1,2434,148,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000091,Student,Sample91,2025-04-01 18:30:00.000,2025,,Interim,IAB,Grade 4 ELA - Research: Use Evidence (FIAB),ELA,04,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000092,Student,Sample92,2025-04-02 19:31:00.000,2025,,Interim,IAB,Grade 4 ELA - Revision (IAB),ELA,04,Complete,Valid,1,2534,114,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000093,Student,Sample93,2025-04-03 20:32:00.000,2025,,Interim,IAB,Grade 4 ELA - Write and Revise Informational Texts (FIAB),ELA,04,Complete,Valid,1,2379,152,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000094,Student,Sample94,2025-04-04 21:33:00.000,2025,,Interim,IAB,Grade 4 ELA - Write and Revise Narratives (FIAB),ELA,04,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000095,Student,Sample95,2025-04-05 22:34:00.000,2025,,Interim,IAB,Grade 4 ELA - Write and Revise Opinion Texts (FIAB),ELA,04,Complete,Valid,1,2151,123,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000096,Student,Sample96,2025-04-06 23:35:00.000,2025,,Interim,IAB,Grade 4 ELPAC IA-Listening I,ELPAC,04,Complete,Valid,2,1737,760,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000097,Student,Sample97,2025-04-07 00:36:00.000,2025,,Interim,IAB,Grade 4 ELPAC IA-Listening II,ELPAC,04,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000098,Student,Sample98,2025-04-08 01:37:00.000,2025,,Interim,IAB,Grade 4 ELPAC IA-Reading I,ELPAC,04,Complete,Valid,1,1799,359,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000099,Student,Sample99,2025-04-09 02:38:00.000,2025,,Interim,IAB,Grade 4 ELPAC IA-Reading II,ELPAC,04,Complete,Valid,1,1450,40.9,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000100,Student,Sample100,2025-04-10 03:39:00.000,2025,,Interim,IAB,Grade 4 ELPAC IA-Speaking I,ELPAC,04,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000101,Student,Sample101,2025-04-11 04:40:00.000,2025,,Interim,IAB,Grade 4 ELPAC IA-Writing I,ELPAC,04,Complete,Valid,1,1382,23.2,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000102,Student,Sample102,2025-04-12 05:41:00.000,2025,,Interim,IAB,Grade 4 ELPAC IA-Writing II,ELPAC,04,Complete,Valid,2,1504,20.0,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000103,Student,Sample103,2025-04-13 06:42:00.000,2025,,Interim,IAB,Grade 4 MATH - Build Fractions from Unit Fractions (FIAB),MATH,04,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000104,Student,Sample104,2025-04-14 07:43:00.000,2025,,Interim,IAB,Grade 4 MATH - Factors and Multiples (FIAB),MATH,04,Complete,Valid,1,2259,129,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000106,Student,Sample106,2025-04-16 09:45:00.000,2025,,Interim,IAB,Grade 4 MATH - Fraction Equivalence and Ordering (FIAB),MATH,04,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000107,Student,Sample107,2025-04-17 10:46:00.000,2025,,Interim,IAB,Grade 4 MATH - Fractions and Decimal Notation (FIAB),MATH,04,Complete,Valid,1,2480,77.9,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000108,Student,Sample108,2025-04-18 11:47:00.000,2025,,Interim,IAB,Grade 4 MATH - Generate and Analyze Patterns (FIAB),MATH,04,Complete,Valid,1,2604,112,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000109,Student,Sample109,2025-04-19 12:48:00.000,2025,,Interim,IAB,Grade 4 MATH - Geometry (FIAB),MATH,04,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000110,Student,Sample110,2025-04-20 13:49:00.000,2025,,Interim Comprehensive,ICA,Grade 4 MATH - Interim Comprehensive Assessment (ICA),MATH,04,Complete,Valid,1,2373,24.9,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000111,Student,Sample111,2025-04-21 14:50:00.000,2025,,Interim,IAB,Grade 4 MATH - Measurement and Data (IAB),MATH,04,Complete,Valid,1,2287,122,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000115,Student,Sample115,2025-04-25 18:54:00.000,2025,,Interim,IAB,Grade 4 MATH - Operations and Algebraic Thinking (IAB),MATH,04,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000116,Student,Sample116,2025-04-26 19:55:00.000,2025,,Interim,IAB,Grade 4 MATH - Performance Task - Animal Jumping (IAB),MATH,04,Complete,Valid,1,2370,121,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000118,Student,Sample118,2025-04-28 21:57:00.000,2025,,Interim,IAB,Grade 5 CAST IA-I,SCI,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000119,Student,Sample119,2025-04-29 22:58:00.000,2025,,Interim,IAB,Grade 5 CAST IA-II,SCI,05,Complete,Valid,1,192,13,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000120,Student,Sample120,2025-04-30 23:59:00.000,2025,,Interim,IAB,Grade 5 ELA - Editing (FIAB),ELA,05,Complete,Valid,1,2445,55.1,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000121,Student,Sample121,2025-05-01 00:00:00.000,2025,,Interim Comprehensive,ICA,Grade 5 ELA - Interim Comprehensive Assessment (ICA),ELA,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000122,Student,Sample122,2025-05-02 01:01:00.000,2025,,Interim,IAB,Grade 5 ELA - Language and Vocabulary Use (FIAB),ELA,05,Complete,Valid,1,2280,58.9,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000123,Student,Sample123,2025-05-03 02:02:00.000,2025,,Interim,IAB,Grade 5 ELA - Listen/Interpret (FIAB),ELA,05,Complete,Valid,1,2590,78.4,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000124,Student,Sample124,2025-05-04 03:03:00.000,2025,,Interim,IAB,Grade 5 ELA - Make and Support Inferences (Informational) (FIAB),ELA,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000125,Student,Sample125,2025-05-05 04:04:00.000,2025,,Interim,IAB,Grade 5 ELA - Make and Support Inferences (Literary) (FIAB),ELA,05,Complete,Valid,1,2328,68.5,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000126,Student,Sample126,2025-05-06 05:05:00.000,2025,,Interim,IAB,Grade 5 ELA - Performance Task - Recycling (IAB),ELA,05,Complete,Valid,1,2443,206,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000127,Student,Sample127,2025-05-07 06:06:00.000,2025,,Interim,IAB,Grade 5 ELA - Read Informational Texts (IAB),ELA,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000128,Student,Sample128,2025-05-08 07:07:00.000,2025,,Interim,IAB,Grade 5 ELA - Read Literary Texts (IAB),ELA,05,Complete,Valid,1,2369,91.1,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000129,Student,Sample129,2025-05-09 08:08:00.000,2025,,Interim,IAB,Grade 5 ELA - Research (IAB),ELA,05,Complete,Valid,1,2633,208,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000130,Student,Sample130,2025-05-10 09:09:00.000,2025,,Interim,IAB,Grade 5 ELA - Research: Analyze Information (FIAB),ELA,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000131,Student,Sample131,2025-05-11 10:10:00.000,2025,,Interim,IAB,Grade 5 ELA - Research: Interpret and Integrate (FIAB),ELA,05,Complete,Valid,1,2405,164,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000132,Student,Sample132,2025-05-12 11:11:00.000,2025,,Interim,IAB,Grade 5 ELA - Research: Use Evidence (FIAB),ELA,05,Complete,Valid,1,2608,214,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000133,Student,Sample133,2025-05-13 12:12:00.000,2025,,Interim,IAB,Grade 5 ELA - Revision (IAB),ELA,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000134,Student,Sample134,2025-05-14 13:13:00.000,2025,,Interim,IAB,Grade 5 ELA - Write and Revise Informational Texts (FIAB),ELA,05,Complete,Valid,1,2521,96.4,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000135,Student,Sample135,2025-05-15 14:14:00.000,2025,,Interim,IAB,Grade 5 ELA - Write and Revise Narratives (FIAB),ELA,05,Complete,Valid,2,2510,46.3,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000136,Student,Sample136,2025-05-16 15:15:00.000,2025,,Interim,IAB,Grade 5 ELA - Write and Revise Opinion Texts (FIAB),ELA,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000137,Student,Sample137,2025-05-17 16:16:00.000,2025,,Interim,IAB,Grade 5 ELPAC IA-Listening I,ELPAC,05,Complete,Valid,1,1422,360,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000138,Student,Sample138,2025-05-18 17:17:00.000,2025,,Interim,IAB,Grade 5 ELPAC IA-Listening II,ELPAC,05,Complete,Valid,2,1742,249,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000139,Student,Sample139,2025-05-19 18:18:00.000,2025,,Interim,IAB,Grade 5 ELPAC IA-Reading I,ELPAC,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000140,Student,Sample140,2025-05-20 19:19:00.000,2025,,Interim,IAB,Grade 5 ELPAC IA-Reading II,ELPAC,05,Complete,Valid,1,1502,716,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000141,Student,Sample141,2025-05-21 20:20:00.000,2025,,Interim,IAB,Grade 5 ELPAC IA-Speaking I,ELPAC,05,Complete,Valid,2,1575,85.1,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000142,Student,Sample142,2025-05-22 21:21:00.000,2025,,Interim,IAB,Grade 5 ELPAC IA-Writing I,ELPAC,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000143,Student,Sample143,2025-05-23 22:22:00.000,2025,,Interim,IAB,Grade 5 ELPAC IA-Writing II,ELPAC,05,Complete,Valid,2,1542,21.3,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000144,Student,Sample144,2025-05-24 23:23:00.000,2025,,Interim,IAB,Grade 5 MATH - Add and Subtract with Equivalent Fractions (FIAB),MATH,05,Complete,Valid,1,2463,75.3,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000145,Student,Sample145,2025-05-25 00:24:00.000,2025,,Interim,IAB,Grade 5 MATH - Convert Measurements (FIAB),MATH,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000146,Student,Sample146,2025-05-26 01:25:00.000,2025,,Interim,IAB,Grade 5 MATH - Geometry (FIAB),MATH,05,Complete,Valid,1,2717,74.6,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000147,Student,Sample147,2025-05-27 02:26:00.000,2025,,Interim Comprehensive,ICA,Grade 5 MATH - Interim Comprehensive Assessment (ICA),MATH,05,Complete,Valid,1,2308,57.2,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000148,Student,Sample148,2025-05-28 03:27:00.000,2025,,Interim,IAB,Grade 5 MATH - Measurement and Data (IAB),MATH,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000149,Student,Sample149,2025-05-29 04:28:00.000,2025,,Interim,IAB,Grade 5 MATH - Multiply and Divide Fractions I (FIAB),MATH,05,Complete,Valid,1,2711,94.2,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000150,Student,Sample150,2025-05-30 05:29:00.000,2025,,Interim,IAB,Grade 5 MATH - Multiply and Divide Fractions II (FIAB),MATH,05,Complete,Valid,1,2704,72.5,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000153,Student,Sample153,2025-06-02 08:32:00.000,2025,,Interim,IAB,Grade 5 MATH - Numerical Expressions (FIAB),MATH,05,Complete,Valid,1,2489,46.8,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000154,Student,Sample154,2025-06-03 09:33:00.000,2025,,Interim,IAB,Grade 5 MATH - Operations and Algebraic Thinking (IAB),MATH,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000155,Student,Sample155,2025-06-04 10:34:00.000,2025,,Interim,IAB,Grade 5 MATH - Operations with Whole Numbers and Decimals (FIAB),MATH,05,Complete,Valid,1,2661,94.5,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000156,Student,Sample156,2025-06-05 11:35:00.000,2025,,Interim,IAB,Grade 5 MATH - Performance Task - Turtle Habitat (IAB),MATH,05,Complete,Valid,1,2640,113,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000157,Student,Sample157,2025-06-06 12:36:00.000,2025,,Interim,IAB,Grade 5 MATH - Place Value System (FIAB),MATH,05,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000158,Student,Sample158,2025-06-07 13:37:00.000,2025,,Interim,IAB,Grade 5 MATH - Volume Concepts (FIAB),MATH,05,Complete,Valid,1,2275,145,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000159,Student,Sample159,2025-06-08 14:38:00.000,2025,,Interim,IAB,Grade 6 ELA - Brief Writes (IAB),ELA,06,Complete,Valid,1,2560,70.3,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000160,Student,Sample160,2025-06-09 15:39:00.000,2025,,Interim,IAB,Grade 6 ELA - Editing (FIAB),ELA,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000161,Student,Sample161,2025-06-10 16:40:00.000,2025,,Interim Comprehensive,ICA,Grade 6 ELA - Interim Comprehensive Assessment (ICA),ELA,06,Complete,Valid,1,2508,96.1,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000162,Student,Sample162,2025-06-11 17:41:00.000,2025,,Interim,IAB,Grade 6 ELA - Language and Vocabulary Use (FIAB),ELA,06,Complete,Valid,1,2341,87.3,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000163,Student,Sample163,2025-06-12 18:42:00.000,2025,,Interim,IAB,Grade 6 ELA - Listen/Interpret (FIAB),ELA,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000164,Student,Sample164,2025-06-13 19:43:00.000,2025,,Interim,IAB,Grade 6 ELA - Make and Support Inferences (Informational) (FIAB),ELA,06,Complete,Valid,1,2424,137,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000165,Student,Sample165,2025-06-14 20:44:00.000,2025,,Interim,IAB,Grade 6 ELA - Make and Support Inferences (Literary) (FIAB),ELA,06,Complete,Valid,1,2374,84.7,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000166,Student,Sample166,2025-06-15 21:45:00.000,2025,,Interim,IAB,Grade 6 ELA - Performance Task - Ancient Aztecs (IAB),ELA,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000167,Student,Sample167,2025-06-16 22:46:00.000,2025,,Interim,IAB,Grade 6 ELA - Read Informational Texts (IAB),ELA,06,Complete,Valid,1,2515,122,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000168,Student,Sample168,2025-06-17 23:47:00.000,2025,,Interim,IAB,Grade 6 ELA - Read Literary Texts (IAB),ELA,06,Complete,Valid,1,2268,123,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000169,Student,Sample169,2025-06-18 00:48:00.000,2025,,Interim,IAB,Grade 6 ELA - Research (IAB),ELA,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000170,Student,Sample170,2025-06-19 01:49:00.000,2025,,Interim,IAB,Grade 6 ELA - Research: Analyze and Integrate Information (FIAB),ELA,06,Complete,Valid,1,2330,52.6,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000171,Student,Sample171,2025-06-20 02:50:00.000,2025,,Interim,IAB,Grade 6 ELA - Research: Evaluate Information and Sources (FIAB),ELA,06,Complete,Valid,1,2245,209,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000172,Student,Sample172,2025-06-21 03:51:00.000,2025,,Interim,IAB,Grade 6 ELA - Research: Use Evidence (FIAB),ELA,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000173,Student,Sample173,2025-06-22 04:52:00.000,2025,,Interim,IAB,Grade 6 ELA - Revision (IAB),ELA,06,Complete,Valid,1,2472,89.9,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000174,Student,Sample174,2025-06-23 05:53:00.000,2025,,Interim,IAB,Grade 6 ELA - Write and Revise Argumentative Texts (FIAB),ELA,06,Complete,Valid,1,2727,126,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000175,Student,Sample175,2025-06-24 06:54:00.000,2025,,Interim,IAB,Grade 6 ELA - Write and Revise Explanatory Texts (FIAB),ELA,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000176,Student,Sample176,2025-06-25 07:55:00.000,2025,,Interim,IAB,Grade 6 ELA - Write and Revise Narratives (FIAB),ELA,06,Complete,Valid,1,2640,198,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000177,Student,Sample177,2025-06-26 08:56:00.000,2025,,Interim,IAB,Grade 6 ELPAC IA-Listening I,ELPAC,06,Complete,Valid,1,1413,85.6,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
